OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),Outlier,TotalGHGEmissions,GHGEmissionsIntensity,%_GFAParking,%_GFABuilding,Nb_PropertyUseTypes,Building_age,%_LargestPropertyUseType
26392,NonResidential,Other,98105.0,4,NORTHEAST,1.0,2,25767,Bank Branch,17434.0,one_use,0.0,one_use,0.0,22.0,90.69999695,92.90000153,284.7999878,291.7999878,1581352.75,0.0,463467.9063,1581352.0,0.0,0.0,not_outlier,11.02,0.43,0.0,1.0,1,104,0.6766018550859627
26393,NonResidential,Retail Store,98105.0,4,NORTHEAST,1.0,4,33910,Retail Store,14585.0,Office,14462.0,one_use,0.0,75.0,62.79999924,65.59999847,157.3000031,158.5,1822834.25,0.0,372252.0938,1270124.0,5527.100098,552710.0,not_outlier,38.21,1.13,0.0,1.0,2,63,0.4301091123562371
26460,NonResidential,Warehouse,98103.0,4,LAKE UNION,1.0,2,78716,Non-Refrigerated Warehouse,41275.0,Office,29399.0,Retail Store,6278.0,38.0,52.09999847,54.79999924,152.5,156.8999939,4103800.75,0.0,1078782.625,3680806.0,4229.939941,422994.0,not_outlier,48.13,0.61,0.0,1.0,4,37,0.5243533716144113
26465,NonResidential,K-12 School,98103.0,4,LAKE UNION,1.0,2,33300,K-12 School,30740.0,one_use,0.0,one_use,0.0,92.0,51.90000153,61.90000153,77.30000305,87.90000153,1594733.625,0.0,98448.60156,335907.0,12588.27051,1258827.0,not_outlier,69.2,2.08,0.0,1.0,1,106,0.9231231231231232
26473,NonResidential,Supermarket / Grocery Store,98103.0,4,LAKE UNION,1.0,1,28808,Supermarket/Grocery Store,31174.0,one_use,0.0,one_use,0.0,29.0,296.2000122,303.2000122,694.0,697.5,9232576.0,0.0,1674540.0,5713530.0,35190.44922,3519045.0,not_outlier,226.73,7.87,0.0,1.0,1,59,1.082129963898917
26528,NonResidential,Small- and Mid-Sized Office,98105.0,4,NORTHEAST,1.0,1,27966,Office,20962.0,Parking,7004.0,one_use,0.0,58.0,52.5,56.40000153,164.8000031,177.0,1100499.75,0.0,322538.0,1100500.0,0.0,0.0,not_outlier,7.67,0.27,0.25044697132231997,0.74955302867768,2,59,0.74955302867768
26529,NonResidential,Supermarket / Grocery Store,98105.0,4,NORTHEAST,1.0,1,26226,Supermarket/Grocery Store,25828.0,Parking,0.0,one_use,0.0,37.0,293.7999878,301.8999939,741.4000244,745.4000244,7588060.5,0.0,1567839.875,5349470.0,22385.90039,2238590.0,not_outlier,156.18,5.96,0.0,1.0,2,66,0.984824220239457
26535,NonResidential,Mixed Use Property,98105.0,4,NORTHEAST,1.0,2,34948,Bank Branch,19183.0,Parking,19183.0,one_use,0.0,17.0,60.5,63.79999924,189.8000031,200.1999969,1159807.125,0.0,339920.0,1159807.0,0.0,0.0,not_outlier,8.09,0.23,0.4508126359162184,0.5491873640837817,2,40,0.5489012246766625
26596,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,1.0,1,20880,Office,20880.0,one_use,0.0,one_use,0.0,94.0,32.70000076,32.70000076,102.8000031,102.8000031,683274.0,0.0,200256.0938,683274.0,0.0,0.0,not_outlier,4.76,0.23,0.0,1.0,1,116,1.0
26611,NonResidential,Medical Office,98118.0,2,SOUTHEAST,1.0,2,25880,Medical Office,25880.0,one_use,0.0,one_use,0.0,8.0,75.0,75.59999847,224.6000061,225.1999969,1941728.75,0.0,529255.6875,1805820.0,1359.079956,135908.0,not_outlier,19.81,0.77,0.0,1.0,1,6,1.0
26670,NonResidential,Worship Facility,98133.0,4,NORTHEAST,1.0,3,46485,Worship Facility,63922.0,one_use,0.0,one_use,0.0,83.0,24.20000076,26.39999962,50.20000076,52.59999847,1544995.75,0.0,222506.5938,759192.0,7858.030273,785803.0,not_outlier,47.03,1.01,0.0,1.0,1,66,1.3751102506184791
26681,NonResidential,Small- and Mid-Sized Office,98115.0,6,NORTHWEST,1.0,4,56896,Office,40768.0,Parking,16128.0,one_use,0.0,96.0,34.40000153,37.0,87.19999695,89.90000153,1402048.5,0.0,292240.0938,997123.0,4049.250244,404925.0,not_outlier,28.46,0.5,0.0,1.0,2,51,0.7165354330708661
26695,NonResidential,Worship Facility,98115.0,6,NORTHWEST,1.0,2,27500,Worship Facility,27500.0,one_use,0.0,one_use,0.0,60.0,21.0,23.79999924,48.20000076,52.40000153,577123.125,0.0,100723.6016,343669.0,2334.540283,233454.0,not_outlier,14.79,0.54,0.0,1.0,1,38,1.0
26705,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,1.0,2,36630,Office,22000.0,Distribution Center,11000.0,one_use,0.0,90.0,16.39999962,16.39999962,51.59999847,51.59999847,541943.3125,0.0,158834.5,541943.0,0.0,0.0,not_outlier,3.78,0.1,0.0,1.0,2,86,0.6006006006006006
26708,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,1.0,5,41920,Office,41920.0,one_use,0.0,one_use,0.0,95.0,26.29999924,26.29999924,82.69999695,82.69999695,1103594.75,0.0,323445.0938,1103595.0,0.0,0.0,not_outlier,7.69,0.18,0.0,1.0,1,110,1.0
26710,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,1.0,5,36879,Office,44000.0,one_use,0.0,one_use,0.0,92.0,34.90000153,37.79999924,93.0,96.69999695,1537570.25,0.0,347601.6875,1186017.0,3515.530273,351553.0,not_outlier,26.94,0.73,0.0,1.0,1,111,1.1930909189511647
26720,NonResidential,Warehouse,98104.0,7,DOWNTOWN,1.0,4,43484,Non-Refrigerated Warehouse,26416.0,Retail Store,9531.0,Office,7537.0,18.0,36.0,36.0,113.1999969,113.1999969,1567040.75,0.0,459273.3125,1567041.0,0.0,0.0,not_outlier,10.92,0.25,0.0,1.0,3,110,0.6074878116088677
26728,NonResidential,Hotel,98104.0,2,DOWNTOWN,1.0,4,33018,Hotel,23193.0,Retail Store,6165.0,one_use,0.0,49.0,165.5,175.5,303.7999878,312.1000061,4857581.5,0.0,535623.5,1827547.0,30300.3418,3030034.0,not_outlier,173.67,5.26,0.0,1.0,2,91,0.7024350354352171
26731,NonResidential,Small- and Mid-Sized Office,98134.0,2,DOWNTOWN,1.0,2,26510,Office,30800.0,one_use,0.0,one_use,0.0,91.0,32.0,33.0,94.30000305,95.30000305,987063.6875,0.0,261957.4063,893799.0,932.6499634,93265.0,not_outlier,11.18,0.42,0.0,1.0,1,46,1.161825726141079
26759,NonResidential,Warehouse,98105.0,4,LAKE UNION,1.0,1,40028,Non-Refrigerated Warehouse,33222.0,Retail Store,10208.0,Office,6200.0,80.0,19.0,19.0,59.40000153,59.40000153,942415.1875,0.0,274970.4063,938199.0,42.15999603,4216.0,not_outlier,6.76,0.17,0.0,1.0,3,78,0.8299690216848207
26761,NonResidential,Small- and Mid-Sized Office,98105.0,4,LAKE UNION,1.0,3,44510,Office,26282.0,Parking,18228.0,one_use,0.0,23.0,83.30000305,85.59999847,261.3999939,268.8999939,2188051.25,0.0,641281.0,2188051.0,0.0,0.0,not_outlier,15.25,0.34,0.40952594922489327,0.5904740507751067,2,9,0.5904740507751067
26773,NonResidential,Worship Facility,98125.0,5,NORTH,1.0,1,21624,Worship Facility,21624.0,one_use,0.0,one_use,0.0,90.0,30.79999924,33.79999924,62.59999847,67.09999847,666687.5,0.0,91769.20313,313117.0,3535.710205,353571.0,not_outlier,20.96,0.97,0.0,1.0,1,62,1.0
26838,NonResidential,Hotel,98104.0,2,DOWNTOWN,1.0,5,40552,Hotel,40552.0,one_use,0.0,one_use,0.0,99.0,29.60000038,34.0,42.79999924,47.40000153,1200180.875,0.0,66657.39844,227435.0,9727.459961,972746.0,not_outlier,53.25,1.31,0.0,1.0,1,106,1.0
26849,NonResidential,Retail Store,98104.0,2,DOWNTOWN,1.0,2,24550,Retail Store,13500.0,Office,11050.0,one_use,0.0,100.0,39.79999924,42.0,16.39999962,17.70000076,977230.3125,0.0,26436.40039,90201.0,1147.940186,114794.0,not_outlier,6.73,0.27,0.0,1.0,2,99,0.5498981670061099
26906,NonResidential,Residence Hall,98105.0,4,NORTHEAST,1.0,3,22124,Residence Hall/Dormitory,22124.0,one_use,0.0,one_use,0.0,82.0,28.79999924,29.5,90.5,92.5,637685.0,0.0,186894.7969,637685.0,0.0,0.0,not_outlier,4.45,0.2,0.0,1.0,1,87,1.0
26909,NonResidential,Residence Hall,98105.0,4,NORTHEAST,1.0,3,27487,Residence Hall/Dormitory,27487.0,one_use,0.0,one_use,0.0,82.0,58.0,63.79999924,91.80000305,98.69999695,1594504.875,0.0,119005.2031,406046.0,11884.58984,1188459.0,not_outlier,65.95,2.4,0.0,1.0,1,90,1.0
26911,NonResidential,Residence Hall,98105.0,4,NORTHEAST,1.0,4,23616,Residence Hall/Dormitory,23616.0,one_use,0.0,one_use,0.0,55.0,70.09999847,75.0,139.5,145.6999969,1656420.25,0.0,218032.5938,743927.0,9124.929688,912493.0,not_outlier,53.65,2.27,0.0,1.0,1,90,1.0
26922,NonResidential,Residence Hall,98105.0,4,NORTHEAST,1.0,3,33448,Residence Hall/Dormitory,33448.0,one_use,0.0,one_use,0.0,78.0,29.89999962,32.09999847,93.69999695,100.8000031,998633.5,0.0,292682.6875,998633.0,0.0,0.0,not_outlier,6.96,0.21,0.0,1.0,1,40,1.0
26930,NonResidential,Senior Care Community,98122.0,3,CENTRAL,1.0,2,74840,Senior Care Community,74840.0,one_use,0.0,one_use,0.0,48.0,110.5,113.4000015,230.8000031,237.5,8268496.5,0.0,1204877.625,4111042.0,41574.53516,4157454.0,not_outlier,249.46,3.33,0.0,1.0,1,29,1.0
26939,NonResidential,K-12 School,98122.0,3,CENTRAL,1.0,2,22344,K-12 School,22344.0,one_use,0.0,one_use,0.0,40.0,68.09999847,74.5,123.5,131.1000061,1522596.75,0.0,162832.7969,555586.0,9670.109375,967011.0,not_outlier,55.23,2.47,0.0,1.0,1,91,1.0
26997,NonResidential,Mixed Use Property,98105.0,4,NORTHEAST,1.0,2,32928,Parking,24288.0,Retail Store,16710.0,Office,16128.0,9.0,172.1000061,172.1000061,540.5,540.5,5652231.0,0.0,1656573.875,5652230.0,0.0,0.0,not_outlier,39.4,1.2,0.0,1.0,4,17,0.7376093294460642
27013,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,44476,Non-Refrigerated Warehouse,41256.0,one_use,0.0,one_use,0.0,33.0,33.20000076,37.09999847,82.0,86.09999847,1368120.5,0.0,272891.0938,931104.0,4370.157227,437016.0,not_outlier,29.7,0.67,0.0,1.0,1,56,0.9276014030038673
27016,NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER DUWAMISH,1.0,1,35017,Office,19785.0,Non-Refrigerated Warehouse,10234.0,Parking,0.0,66.0,43.20000076,46.40000153,108.3000031,111.8000031,1295485.25,0.0,265132.1875,904631.0,3908.540527,390854.0,not_outlier,27.06,0.77,0.0,1.0,3,47,0.5650112802353143
27020,NonResidential,Residence Hall,98177.0,4,NORTHEAST,1.0,3,29084,Residence Hall/Dormitory,26000.0,one_use,0.0,one_use,0.0,66.0,62.79999924,67.0,111.0,116.5,1632498.625,0.0,164321.4063,560665.0,10718.34082,1071834.0,not_outlier,60.83,2.09,0.0,1.0,1,66,0.8939623160500619
27080,NonResidential,Worship Facility,98144.0,3,SOUTHEAST,1.0,2,22952,Worship Facility,22962.0,Parking,0.0,one_use,0.0,98.0,20.5,23.70000076,32.79999924,36.70000076,470666.6875,0.0,36306.5,123878.0,3467.890137,346789.0,not_outlier,19.28,0.84,0.0,1.0,2,53,1.0004356918787034
27117,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,21040,Non-Refrigerated Warehouse,21040.0,one_use,0.0,one_use,0.0,43.0,28.10000038,31.20000076,56.09999847,60.09999847,592088.125,0.0,78199.0,266815.0,3252.730225,325273.0,not_outlier,19.14,0.91,0.0,1.0,1,40,1.0
27122,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,2,28032,Non-Refrigerated Warehouse,30000.0,one_use,0.0,one_use,0.0,52.0,44.0,51.29999924,81.80000305,89.40000153,1321065.0,0.0,149629.5,510536.0,8105.290039,810529.0,not_outlier,46.61,1.66,0.0,1.0,1,65,1.0702054794520548
27131,NonResidential,Distribution Center,98108.0,2,GREATER DUWAMISH,1.0,1,25620,Distribution Center,25620.0,one_use,0.0,one_use,0.0,82.0,21.5,25.5,38.0,43.09999847,550324.1875,0.0,55670.89844,189949.0,3603.75,360375.0,not_outlier,20.46,0.8,0.0,1.0,1,42,1.0
27141,NonResidential,Warehouse,98144.0,2,DOWNTOWN,1.0,3,33238,Non-Refrigerated Warehouse,33238.0,one_use,0.0,one_use,0.0,14.0,49.09999847,49.09999847,154.1999969,154.1999969,1632472.0,0.0,478450.0938,1632472.0,0.0,0.0,not_outlier,11.38,0.34,0.0,1.0,1,24,1.0
27142,NonResidential,K-12 School,98104.0,3,EAST,1.0,4,27800,K-12 School,11093.0,one_use,0.0,one_use,0.0,8.0,106.5,115.0,211.3999939,220.1999969,1181428.75,0.0,154882.7031,528460.0,6529.689941,652969.0,not_outlier,38.36,1.38,0.0,1.0,1,104,0.39902877697841727
27145,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,6,706176,Office,222807.0,Parking,78049.0,Bank Branch,5171.0,82.0,58.20000076,59.09999847,182.8000031,185.6000061,13270687.0,0.0,3889415.25,13270685.0,0.0,0.0,not_outlier,92.52,0.13,0.0,1.0,3,16,0.31551199700924415
27162,NonResidential,Supermarket / Grocery Store,98136.0,1,SOUTHWEST,1.0,1,33706,Supermarket/Grocery Store,31746.0,one_use,0.0,one_use,0.0,22.0,273.7000122,283.2999878,651.2999878,661.4000244,8687690.0,0.0,1620309.625,5528496.0,31591.93555,3159194.0,not_outlier,206.33,6.12,0.0,1.0,1,18,0.9418501157064024
27205,SPS-District K-12,K-12 School,98177.0,5,NORTHWEST,1.0,1,42128,K-12 School,42128.0,one_use,0.0,one_use,0.0,93.0,40.59999847,44.40000153,86.90000153,92.90000153,1709307.5,0.0,261880.7969,893537.0,8157.702637,815770.0,not_outlier,49.55,1.18,0.0,1.0,1,62,1.0
27378,NonResidential,Supermarket / Grocery Store,98115.0,4,NORTHEAST,1.0,1,76585,Supermarket/Grocery Store,41447.0,Parking,0.0,one_use,0.0,18.0,335.5,346.7000122,761.2999878,773.0999756,13906080.0,0.0,2377499.5,8112028.0,57940.50391,5794050.0,not_outlier,364.27,4.76,0.5038192857609193,0.4961807142390808,2,19,0.5411895279754522
27381,NonResidential,Worship Facility,98105.0,4,NORTHEAST,1.0,3,26373,Worship Facility,26373.0,one_use,0.0,one_use,0.0,75.0,36.59999847,44.5,60.79999924,69.09999847,964236.0,0.0,82789.60156,282478.0,6817.580078,681758.0,not_outlier,38.18,1.45,0.0,1.0,1,78,1.0
27488,NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,1.0,1,42420,Non-Refrigerated Warehouse,27420.0,Other,10000.0,Office,5000.0,34.0,22.79999924,26.60000038,47.29999924,51.29999924,965425.1875,0.0,139015.2969,474320.0,4911.050293,491105.0,not_outlier,29.39,0.69,0.0,1.0,3,63,0.6463932107496464
27554,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,35046,Non-Refrigerated Warehouse,32546.0,one_use,0.0,one_use,0.0,100.0,32.70000076,33.59999847,88.30000305,88.69999695,1063269.125,0.0,246589.7031,841364.0,2219.050049,221905.0,not_outlier,17.65,0.5,0.0,1.0,1,42,0.928665182902471
27562,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,43380,Non-Refrigerated Warehouse,42844.0,one_use,0.0,one_use,0.0,89.0,9.5,9.600000381,29.70000076,30.29999924,405062.0,0.0,118716.8984,405062.0,0.0,0.0,not_outlier,2.82,0.07,0.0,1.0,1,42,0.9876440756108806
27567,NonResidential,Small- and Mid-Sized Office,98020.0,4,LAKE UNION,1.0,3,20410,Office,20410.0,one_use,0.0,one_use,0.0,8.0,133.3000031,138.6000061,287.7999878,293.3999939,2720238.25,0.0,423259.0938,1444160.0,12760.78027,1276078.0,not_outlier,77.84,3.81,0.0,1.0,1,21,1.0
27587,NonResidential,Small- and Mid-Sized Office,98133.0,5,NORTHWEST,1.0,3,24696,Office,18396.0,Parking,6300.0,one_use,0.0,87.0,33.90000153,33.90000153,106.5,106.5,624125.625,0.0,182920.7031,624125.0,0.0,0.0,not_outlier,4.35,0.18,0.25510204081632654,0.7448979591836735,2,33,0.7448979591836735
27598,NonResidential,Worship Facility,98125.0,5,NORTHWEST,1.0,1,24955,Worship Facility,24955.0,one_use,0.0,one_use,0.0,47.0,27.60000038,31.0,55.79999924,59.29999924,689803.0,0.0,93788.39844,320006.0,3697.970215,369797.0,not_outlier,21.87,0.88,0.0,1.0,1,14,1.0
27704,NonResidential,K-12 School,98125.0,5,North,1.0,2,32961,K-12 School,32961.0,one_use,0.0,one_use,0.0,86.0,47.70000076,52.20000076,78.40000153,83.09999847,1573155.0,0.0,130908.2031,446659.0,11264.95996,1126496.0,not_outlier,62.94,1.91,0.0,1.0,1,28,1.0
27799,Campus,K-12 School,98112.0,3,CENTRAL,1.0,1,109794,K-12 School,109794.0,one_use,0.0,one_use,0.0,87.0,30.0,33.29999924,56.20000076,59.59999847,3296526.25,0.0,379474.5,1294767.0,20017.5918,2001759.0,not_outlier,115.34,1.05,0.0,1.0,1,66,1.0
27821,NonResidential,Supermarket / Grocery Store,98125.0,5,North,1.0,1,44755,Supermarket/Grocery Store,46978.0,one_use,0.0,one_use,0.0,56.0,245.1999969,254.1999969,521.0,527.2999878,11521140.0,0.0,1736110.75,5923610.0,55975.28906,5597529.0,not_outlier,338.58,7.57,0.0,1.0,1,20,1.0496704278851525
27830,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,1.0,3,23422,Office,23422.0,one_use,0.0,one_use,0.0,65.0,115.4000015,123.9000015,151.0,159.1000061,2701872.0,0.0,97975.39844,334292.0,23675.80078,2367580.0,not_outlier,128.07,5.47,0.0,1.0,1,96,1.0
27838,NonResidential,Mixed Use Property,98122.0,3,EAST,1.0,5,53034,Multifamily Housing,22486.0,Supermarket/Grocery Store,14257.0,Parking,13308.0,93.0,92.30000305,95.69999695,215.8999939,218.6000061,3392129.0,0.0,613020.125,2091625.0,13005.04004,1300504.0,not_outlier,83.65,1.58,0.2757664894218803,0.7242335105781197,3,18,0.423992155975412
27869,NonResidential,Warehouse,98112.0,3,EAST,1.0,2,23040,Non-Refrigerated Warehouse,23040.0,one_use,0.0,one_use,0.0,99.0,3.5,3.5,10.19999981,10.30000019,79711.79688,0.0,21349.59961,72845.0,68.6700058,6867.0,not_outlier,0.87,0.04,0.0,1.0,1,96,1.0
27874,NonResidential,Warehouse,98122.0,3,EAST,1.0,2,61880,Non-Refrigerated Warehouse,61880.0,one_use,0.0,one_use,0.0,66.0,9.600000381,9.800000191,30.20000076,30.70000076,595936.5,0.0,174659.0,595937.0,0.0,0.0,not_outlier,4.15,0.07,0.0,1.0,1,58,1.0
27882,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,1.0,2,27938,Office,13917.0,Retail Store,13188.0,one_use,0.0,97.0,37.90000153,37.0,118.8000031,115.9000015,1027394.313,0.0,300191.0938,1024252.0,31.4218998,3142.0,not_outlier,7.31,0.26,0.0,1.0,2,91,0.49813873577206674
27901,Campus,K-12 School,98112.0,3,CENTRAL,1.0,2,30562,K-12 School,30562.0,one_use,0.0,one_use,0.0,69.0,53.09999847,59.70000076,100.8000031,107.8000031,1622231.375,0.0,193273.7969,659450.0,9627.80957,962781.0,not_outlier,55.73,1.82,0.0,1.0,1,16,1.0
27903,NonResidential,Retail Store,98104.0,2,DOWNTOWN,1.0,3,54969,Retail Store,54969.0,one_use,0.0,one_use,0.0,67.0,67.69999695,68.59999847,201.6999969,202.6000061,3724098.25,0.0,1006654.125,3434704.0,2893.939941,289394.0,not_outlier,39.31,0.72,0.0,1.0,1,16,1.0
27928,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,1.0,3,25834,Office,31822.0,one_use,0.0,one_use,0.0,73.0,65.19999695,69.90000153,148.6000061,157.3000031,2076289.625,0.0,357342.6875,1219253.0,8570.360352,857036.0,not_outlier,54.02,2.09,0.0,1.0,1,58,1.2317875667724705
27947,NonResidential,Worship Facility,98102.0,3,EAST,1.0,1,37700,Worship Facility,52225.0,one_use,0.0,one_use,0.0,38.0,66.69999695,80.30000305,100.0999985,115.6999969,3481727.5,0.0,220347.7969,751827.0,27299.00781,2729901.0,not_outlier,150.23,3.98,0.0,1.0,1,87,1.3852785145888593
27969,NonResidential,Mixed Use Property,98122.0,3,Central,1.0,6,97229,Multifamily Housing,45300.0,Parking,35973.0,Retail Store,16956.0,100.0,16.39999962,17.0,51.5,53.29999924,1021754.688,0.0,299459.0938,1021754.0,0.0,0.0,not_outlier,7.12,0.07,0.0,1.0,3,12,0.4659103765337502
27982,NonResidential,Small- and Mid-Sized Office,98103.0,5,NORTHWEST,1.0,3,25111,Office,14256.0,Non-Refrigerated Warehouse,7850.0,Parking,0.0,77.0,43.20000076,48.0,98.0,103.0,954352.6875,0.0,163329.0,557279.0,3970.73999,397074.0,not_outlier,24.97,0.99,0.0,1.0,3,34,0.5677193261917088
28019,NonResidential,Worship Facility,98199.0,7,MAGNOLIA / QUEEN ANNE,1.0,2,31805,Worship Facility,31805.0,one_use,0.0,one_use,0.0,10.0,51.59999847,59.40000153,81.0,90.30000305,1641667.0,0.0,119395.8984,407379.0,12342.87988,1234288.0,not_outlier,68.39,2.15,0.0,1.0,1,63,1.0
28020,NonResidential,K-12 School,98199.0,7,MAGNOLIA / QUEEN ANNE,1.0,1,20811,K-12 School,20811.0,one_use,0.0,one_use,0.0,95.0,60.90000153,69.30000305,114.6999969,124.9000015,1267348.5,0.0,148240.2031,505796.0,7615.529785,761553.0,not_outlier,43.97,2.11,0.0,1.0,1,63,1.0
28025,Nonresidential COS,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,2,22058,Non-Refrigerated Warehouse,12644.0,Office,7286.0,one_use,0.0,1.0,99.69999695,112.1999969,193.6000061,209.8999939,1987334.75,0.0,248454.4063,847726.0,11396.08008,1139608.0,not_outlier,66.43,3.01,0.0,1.0,2,49,0.5732160667331581
28033,NonResidential,Distribution Center,98108.0,2,GREATER DUWAMISH,1.0,1,28320,Distribution Center,28320.0,Parking,0.0,one_use,0.0,1.0,149.6000061,155.5,408.2999878,414.3999939,4236396.5,0.0,997545.1875,3403624.0,8327.719727,832772.0,not_outlier,67.96,2.4,0.0,1.0,2,45,1.0
28053,NonResidential,Worship Facility,98115.0,4,NORTHEAST,1.0,1,29079,Worship Facility,29079.0,one_use,0.0,one_use,0.0,78.0,29.60000038,32.0,67.80000305,70.30000305,861643.6875,0.0,149800.0,511118.0,3505.26001,350526.0,not_outlier,22.18,0.76,0.0,1.0,1,61,1.0
28066,NonResidential,Small- and Mid-Sized Office,98112.0,3,EAST,1.0,3,28848,Office,19232.0,Parking,9616.0,one_use,0.0,82.0,37.79999924,40.0,118.6999969,125.6999969,726917.5,0.0,213047.2969,726917.0,0.0,0.0,not_outlier,5.07,0.18,0.3333333333333333,0.6666666666666666,2,34,0.6666666666666666
28081,NonResidential,Small- and Mid-Sized Office,98107.0,6,Ballard,1.0,2,20535,Office,13600.0,Distribution Center,8200.0,one_use,0.0,7.0,84.19999695,90.09999847,210.6000061,218.1999969,1835804.0,0.0,373464.1875,1274260.0,5615.439941,561544.0,not_outlier,38.71,1.89,0.0,1.0,2,28,0.6622839055271488
28476,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,30800,Non-Refrigerated Warehouse,30800.0,one_use,0.0,one_use,0.0,65.0,15.80000019,15.80000019,49.5,49.5,485971.0,0.0,142429.9063,485971.0,0.0,0.0,not_outlier,3.39,0.11,0.0,1.0,1,51,1.0
29214,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,1,37400,Non-Refrigerated Warehouse,27271.0,Supermarket/Grocery Store,5706.0,Distribution Center,4473.0,73.0,24.70000076,24.29999924,75.80000305,74.40000153,924192.6875,0.0,262233.1875,894740.0,294.5299988,29453.0,not_outlier,7.8,0.21,0.0,1.0,3,94,0.7291711229946524
29550,NonResidential,Large Office,98104.0,2,DOWNTOWN,1.0,11,268130,Office,268130.0,one_use,0.0,one_use,0.0,88.0,56.0,56.09999847,175.6000061,175.6000061,15026352.0,0.0,4390616.5,14980783.0,455.6696472,45567.0,not_outlier,106.86,0.4,0.0,1.0,1,16,1.0
29551,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,1.0,11,68452,Office,61665.0,Bank Branch,6787.0,one_use,0.0,79.0,55.29999924,58.09999847,173.5,182.6000061,3782378.25,0.0,1108551.5,3782378.0,0.0,0.0,not_outlier,26.37,0.39,0.0,1.0,2,16,0.9008502308186759
29552,NonResidential,Large Office,98104.0,2,DOWNTOWN,1.0,11,273185,Office,281566.0,one_use,0.0,one_use,0.0,88.0,52.20000076,52.20000076,164.0,164.0,14709151.0,0.0,4311005.0,14709149.0,0.0,0.0,not_outlier,102.54,0.38,0.0,1.0,1,16,1.0306788440068086
29612,NonResidential,K-12 School,98105.0,4,NORTHEAST,1.0,3,97500,K-12 School,97500.0,one_use,0.0,one_use,0.0,97.0,38.29999924,44.29999924,59.79999924,66.80000305,3736960.0,0.0,266910.1875,910698.0,28262.62109,2826262.0,not_outlier,156.45,1.6,0.0,1.0,1,92,1.0
29788,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,5,54015,Office,54015.0,one_use,0.0,one_use,0.0,75.0,55.90000153,55.90000153,175.6000061,175.6000061,3020001.5,0.0,885111.6875,3020001.0,0.0,0.0,not_outlier,21.05,0.39,0.0,1.0,1,34,1.0
34348,NonResidential,Retail Store,98101.0,7,DOWNTOWN,1.0,3,103000,Retail Store,103000.0,one_use,0.0,one_use,0.0,89.0,50.59999847,52.29999924,139.3000031,141.0,5214621.5,0.0,1243594.5,4243144.0,9714.768555,971477.0,not_outlier,81.18,0.79,0.0,1.0,1,25,1.0
34891,NonResidential,Supermarket / Grocery Store,98116.0,1,SOUTHWEST,1.0,1,37864,Supermarket/Grocery Store,37864.0,one_use,0.0,one_use,0.0,61.0,212.0,218.1000061,521.0,523.9000244,8025696.0,0.0,1584877.375,5407602.0,26180.93359,2618093.0,not_outlier,176.75,4.67,0.0,1.0,1,8,1.0
34908,NonResidential,Supermarket / Grocery Store,98122.0,3,EAST,1.0,2,66497,Supermarket/Grocery Store,66497.0,one_use,0.0,one_use,0.0,84.0,139.6999969,139.6999969,433.7000122,433.7000122,9290214.0,0.0,2676731.75,9133009.0,1572.034546,157203.0,not_outlier,72.02,1.08,0.0,1.0,1,66,1.0
35392,NonResidential,Supermarket / Grocery Store,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,45980,Supermarket/Grocery Store,45980.0,one_use,0.0,one_use,0.0,79.0,180.6000061,186.5,433.7000122,439.7999878,8305255.0,0.0,1573632.75,5369235.0,29360.19727,2936020.0,not_outlier,193.36,4.21,0.0,1.0,1,10,1.0
